id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
SK131763,Bratislava-Železná studienka,48.17457,17.07279,7,2.9,True,True,
SK131813,Liptovské Vlachy,49.08782,19.47447,11,4.9,True,True,
SK131839,Hronská Dúbrava,48.57648,18.98965,39,5.2,True,True,
SK131938,Trnavá Hora,48.59178,18.94888,5,8.8,True,True,
SK132001,Štrba,49.08368,20.06494,55,6.8,True,True,
SK132068,Bratislava hlavná stanica,48.15893,17.1067,113,11.0,True,True,
SK132100,Važec,49.0662,19.98741,7,13.2,True,True,
SK132134,Banská Belá zastávka,48.48804,18.9493,2,476.6,False,True,
SK132167,Bratislava-Vajnory,48.19487,17.2067,39,0.6,True,True,
SK132209,Štrba zastávka,49.06232,20.08274,8,37.6,True,True,
SK132233,Zvolen osobná stanica,48.56965,19.12067,73,4.2,True,True,
SK132266,Bratislava ústredná nákladná stanica,48.14155,17.17269,43,3.0,True,True,
SK132308,Svit,49.06087,20.19801,15,3.3,True,True,
SK132332,Zvolen nákladná stanica,48.57276,19.14431,59,9.0,True,True,
SK132407,Lučivná,49.05964,20.14239,4,24.1,True,True,
SK132464,Bernolákovo,48.197358,17.305974,17,45.5,True,True,
SK132506,Poprad-Tatry,49.05999,20.29448,62,12.9,True,True,
SK132563,Ivanka pri Dunaji,48.19458,17.260008,11,8.4,True,True,
SK132605,Poprad-Spišská Sobota,49.05767,20.309173,26,8.6,True,True,
SK132662,Veľký Biel,48.206037,17.362989,11,16.8,True,True,
SK132704,Gánovce,49.02331,20.31553,15,44.7,True,True,
SK132761,Senec,48.213559,17.414165,38,2.7,True,True,
SK132860,Reca,48.219163,17.45546,11,10.6,True,True,
SK132969,Sládkovičovo,48.19563,17.629654,21,1.2,True,True,
SK133009,Veľký Slavkov,49.09115,20.27731,16,8.2,True,True,
SK133108,Vydrník,48.99454,20.40805,36,6.2,True,True,
SK133165,Pusté Úľany,48.207877,17.544494,9,42.3,True,True,
SK133207,Spišský Štiavnik,49.00693,20.37784,14,13.4,True,True,
