id,name,lat,lon,uri,country
DK00167,Helsingør,56.033253,12.614134,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e6c88f6a152f223d5076c19fd941bbb700804c1b,http://publications.europa.eu/resource/authority/country/DNK
DK00037,Sprogø,55.331053,10.9601,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/087290b1dc81054f34f964a9012b2cb8fc86d0a7,http://publications.europa.eu/resource/authority/country/DNK
DK00035,Korsør,55.357084,11.135163,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1fc7ab5e02f26ec8c68956d54c5b1d7e4832656d,http://publications.europa.eu/resource/authority/country/DNK
DK00039,Nyborg,55.313804,10.803072,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/bbbbdbef099444aa3aa0a20babc891254112c4ed,http://publications.europa.eu/resource/authority/country/DNK
DK00970,Gilleleje Øst,56.12245,12.309487,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0d4953abaf7c535b9cdcdc07d228a5da276ce980,http://publications.europa.eu/resource/authority/country/DNK
DK00793,Frederikshavnsvej,57.724727,10.563733,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8e4f585e811e24aef169c1fc5b05a9e4451c91f5,http://publications.europa.eu/resource/authority/country/DNK
DK00674,Rødvig,55.255097,12.378522,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b23f29db30a3bbdd39e9159fae7647c67c67b808,http://publications.europa.eu/resource/authority/country/DNK
DK00780,Lilleheden,57.585246,9.976388,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ec031bab4d6dd14179cebd2dd2f614d68389030e,http://publications.europa.eu/resource/authority/country/DNK
DK00779,Emmersbæk,57.572228,9.977691,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f4a095f032276d8a4c041c5797cbb8ffe11ab2d0,http://publications.europa.eu/resource/authority/country/DNK
DK00794,Skagen,57.724265,10.591381,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f7b19d0e132c4e8e1cc05394010456a4698f3e00,http://publications.europa.eu/resource/authority/country/DNK
DK00579,Kildekrog,56.092547,12.423871,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0a5eaf13c685689431330b05d590020d234a1141,http://publications.europa.eu/resource/authority/country/DNK
DK00157,Vedbæk,55.85274,12.56247,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0cd560078418ecda75324f0f8d316888dcefa12f,http://publications.europa.eu/resource/authority/country/DNK
DK00577,Karinebæk,56.082965,12.468749,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0d57320e9012523c84879a01595d51585bdfe9fb,http://publications.europa.eu/resource/authority/country/DNK
DK00570,Hornbæk,56.089175,12.460209,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/13a48ac603ff3d53138aa535c1d652c613b62313,http://publications.europa.eu/resource/authority/country/DNK
DK00568,Saunte,56.077027,12.484893,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1599ecd0cc0457621dab4f0c35619bc4b1950730,http://publications.europa.eu/resource/authority/country/DNK
DK00566,Ålsgårde,56.075039,12.538134,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/21be3c7eed3e4b60e435013c35eac8b7e4b6c1b1,http://publications.europa.eu/resource/authority/country/DNK
