id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
CZ33492,Halenkov,49.322353,18.153943,30,3.7,True,True,
CZ33494,Hladke Zivotice z,49.677712,17.984593,9,6.7,True,True,
CZ33495,Pravice z,48.84853,16.370279,6,17.4,True,True,
CZ33502,Huslenky z,49.3031,18.092201,9,3.3,True,True,
CZ33504,Hlucin,49.901008,18.19382,9,10.4,True,True,
CZ33505,Bucovice,49.145367,16.99993,35,10.3,True,True,
CZ33512,Huslenky zastavka z,49.309393,18.119606,3,5.4,True,True,
CZ33514,Hnojnik,49.678683,18.538978,22,2.7,True,True,
CZ33515,Marefy z,49.149188,16.972967,14,17.2,True,True,
CZ33522,Novy Hrozenkov nz,49.34075,18.204118,9,2.6,True,True,
CZ33524,Stritez u C.Tesina z,49.678872,18.569286,8,2.9,True,True,
CZ33525,Nevojice z,49.136926,17.048089,10,12.6,True,True,
CZ33532,N.Hrozenkov zast. z,49.334562,18.177538,7,7.3,True,True,
CZ33534,Horni Tosanovice z,49.681166,18.503626,6,7.6,True,True,
CZ33535,Bylnice,49.067623,18.014167,20,8.9,True,True,
CZ33542,Hanusovice,50.071916,16.929369,50,4.7,True,True,
CZ33545,Svaty Stepan z,49.046068,18.035252,4,4.1,True,True,
CZ33547,Hanusovice-Morava,50.086773,16.920597,10,0.9,True,True,
CZ33552,Chrastice z,50.14331,16.949546,7,3.1,True,True,
CZ33554,Jakartovice nz,49.917308,17.691489,8,7.4,True,True,
CZ33555,Bystrice n. Pernst.,49.513236,16.248296,17,10.7,True,True,
CZ33562,Potucnik z,50.080125,16.963583,3,35.0,True,True,
CZ33564,Svobodne Hermanice,49.943253,17.654144,12,3.7,True,True,
CZ33565,Rovne-Divisov z,49.547611,16.172926,6,0.9,True,True,
CZ33572,Vysoke Zibridovice z,50.11639,16.937586,6,9.4,True,True,
CZ33574,Hradec nad Moravici,49.877512,17.875961,18,9.0,True,True,
CZ33575,Rozsochy z,49.537405,16.195066,6,17.0,True,True,
CZ33582,Hanusovice zast. z,50.089216,16.920115,7,10.4,True,True,
CZ33584,Branka u Opavy z,49.889194,17.877999,18,1.3,True,True,
CZ33585,Bystrice pod Hostyn.,49.393056,17.66558,26,2.4,True,True,
CZ33592,Hlubocky,49.647203,17.40809,14,7.2,True,True,
CZ33593,"vl. v km 17,401",49.667131,17.415525,4,98.1,True,True,
CZ33594,Chuchelna nz,49.98873,18.11312,6,8.5,True,True,
CZ33595,Hlinsko p.Host. nz,49.370905,17.631887,8,0.6,True,True,
CZ33602,Hlubocky-Mar.Udoli,49.613313,17.394849,17,9.3,True,True,
CZ33604,Bolatice z,49.963367,18.07338,4,4.4,True,True,
CZ33605,Loukov z,49.410422,17.715383,13,6.0,True,True,
CZ33612,Hlubocky zast. z,49.625814,17.403079,5,2.6,True,True,
CZ33614,Stepankovice z,49.950615,18.034604,4,0.9,True,True,
CZ33615,Bzenec,48.969047,17.263038,30,1.8,True,True,
CZ33621,hr.VUSC 0720/0800 01,49.504782,17.994496,1,729.4,False,False,
CZ33622,Hostasovice,49.520939,18.016757,18,5.1,True,True,
CZ33623,AHr Krhova,49.497118,17.991004,2,4.3,True,True,
CZ33624,Navsi,49.58982,18.754566,24,22.4,True,True,
CZ33625,Vracov z,48.976613,17.219349,11,2.0,True,True,
CZ33634,Bocanovice z,49.564091,18.740978,11,26.9,True,True,
CZ33635,Cejc,48.942117,16.958845,42,10.8,True,True,
CZ33638,Cejc vyh.c.101,48.94697,16.944911,8,7.0,True,True,
CZ33642,Horka nad Moravou nz,49.637618,17.201552,6,9.3,True,True,
