id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
CH19578,"Basel, Schänzli (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/693b4157a8a225c3e26ee7d04fcb3689390ac8b5,CH89357,"Basel, Schänzli",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/724e54998a6766f2303485677c0c0e06146af6c3,22.4
CH19474,"Grand-Lancy, Palettes (boucle)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a4c3a9fe547f80b77258616db7255bc088109031,CH92988,"Grand-Lancy, Palettes",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/055a481a4d13cfa1f79625138bec2284e8f1ee07,22.8
CH19588,Lausanne-Flon (m1),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0bfc2ca227eb889c345b46348772953847cd5229,CH19590,Lausanne-Flon (LEB),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/85fa540db465fb0af1814ad165525f06477cd9ae,22.9
CH05304,Capolago-Riva S. Vitale,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/32fb8ce9a127d04dfa0f3e409c541f813f0dfb66,CH05313,Capolago-Riva S. Vitale MG,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/88be36ff534a29e8ae2c525d6ee4e073246720e6,23.6
CH05004,Arth-Goldau,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1eb22cec933cb942f28b02bd2486661767bbadd3,CH15396,Arth-Goldau Nordwest,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2d84d7fed5d17cccee5127b7fe3ceaf7793f79f1,25.1
CH08100,Langenthal,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/133ec0db8a2603da9a2209a281426e64186f273c,CH08160,Langenthal [Gleis 4-5],http://data.europa.eu/949/functionalInfrastructure/operationalPoints/825b13b4ca8116cf0395d18f7479b03f334fe760,25.4
CH91315,"Zürich, Rehalp",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/01b227524db35bb42b8b911506fd15d58cfd3323,CH03069,Zürich Rehalp,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/89d14c2cca89d72c14c0ce1b85834bf725e5c553,25.9
CH01120,Lausanne,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a3897ed28884bc11d21b12cb306798486a4d5de6,CH01180,"Lausanne, Gare",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a3dcb92842a3bc8c8115ff7aa963d472cfd62cc2,26.0
CH19493,"Zürich Wiedikon, Bf (Vzw Baum)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/130e7548dc6842047ec88088f1f6de6b55f6d832,CH19494,"Zürich Wiedikon, Bf (Vzw Frey)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/eb5f73307b4822404a6dfe9e4e227efa0596dc4e,26.5
CH00073,"Basel, Aeschenplatz",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b743e2f43ed433ea6e99699298fa37c5705af176,CH19552,"Basel, Aeschenplatz (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/bfc0e437231083c026c3ff36d42736ad7580f6db,26.9
CH19577,"Basel, MParc (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0b627cfd5e533bd6e172e55e8b439e78b3069e9b,CH19560,"Basel, Depot Dreispitz",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/23715e09fc68282485c1512a03bdf042d10f4fb3,28.1
CH19489,"Zürich Oerlikon, Bahnhof (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/503814a64b7f91226fb416b298077356df37e7d5,CH80449,"Zürich Oerlikon, Bahnhof",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a6f2e02ea42597daf10b2dc5145b6795c48fc0b8,28.5
CH19577,"Basel, MParc (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0b627cfd5e533bd6e172e55e8b439e78b3069e9b,CH19561,"Basel, Depot Dreispitz (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c6a33c8fbb3aff5a633f7fa3e588613ba0e9b9bd,28.5
CH19363,"Bern, Depot Eigerplatz",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/efe111b096911eb2676e7b81a39ab53b8a070ca6,CH19364,"Bern, Eigerplatz (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b8296d53ceb65210229192ea0d87013a0274d677,28.9
CH19586,"Riehen, Fond. Beyeler (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e9d533435daa7bd6b712b1734a6acb79ab5f0c89,CH19585,"Riehen, Fond. Beyeler (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/03f56dea5ab2119c7dab3609b2aa23c5fbe18e18,29.4
