id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
IT00238,BIANZE',45.3091411,8.1150173,5,45.3,True,True,
IT00239,TRONZANO,45.3429273,8.1684018,5,3.3,True,True,
IT00240,SANTHIA',45.3637271,8.1801096,32,12.3,True,True,
IT00243,S.GERMANO VERCELLESE,45.353605,8.2499765,3,3.8,True,True,
IT00244,OLCENENGO,45.3414728,8.3101102,8,38.3,True,False,
IT00245,VERCELLI,45.3299041,8.4160421,24,18.1,True,True,
IT00246,BORGO VERCELLI,45.3592496,8.4614918,3,14.6,True,True,
IT00247,PONZANA,45.4027163,8.5227702,3,4.4,True,False,
IT00248,NOVARA,45.451371,8.6249126,95,21.6,True,True,
IT00251,EXILLES,45.089998,6.9273335,9,2.9,True,True,
IT00252,TRECATE,45.4285924,8.7395715,19,10.0,True,True,
IT00260,SUSA,45.1386253,7.0523025,9,29.0,True,True,
IT00271,PALESTRO,45.3072711,8.5345182,3,2.4,True,True,
IT00272,ROBBIO,45.2935444,8.5970586,15,0.9,True,True,
IT00273,NICORVO,45.2754582,8.6712092,7,2.4,True,True,
IT00274,GAMBOLO'-REMONDO',45.2352107,8.7996787,6,1.9,True,True,
IT00275,TROMELLO,45.2119871,8.8721517,4,4.2,True,True,
IT00276,GARLASCO,45.1989532,8.9268351,14,2.5,True,True,
IT00277,GROPELLO CAIROLI,45.1731009,8.9916278,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
IT00278,VILLANOVA D'ARDENGHI,45.1569818,9.037184,5,2.9,True,True,
IT00279,CAVA CARBONARA,45.1470547,9.0714029,24,3.4,True,True,
IT00314,CASALE MONFERRATO,45.1339253,8.4603021,34,6.1,True,True,
IT00315,BORGO S.MARTINO,45.0870781,8.5206708,12,2.6,True,True,
IT00316,GIAROLE,45.0561273,8.5609131,7,3.8,True,True,
IT00333,CANDIA LOMELLINA,45.1799107,8.5931575,11,0.7,True,True,
IT00347,ISOLA D`ASTI,44.8306047,8.1751338,5,5.7,True,True,
IT00348,COSTIGLIOLE (MOTTA DI),44.8086953,8.1475273,3,7.5,True,True,
IT00400,SAIRANO ZINASCO,45.1337951,9.0301627,6,8.4,True,True,
IT00401,ZINASCO NUOVO,45.1245583,8.9996715,3,8.5,True,True,
IT00402,PIEVE ALBIGNOLA,45.1162486,8.9597331,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
IT00403,SANNAZZARO,45.105544,8.9051567,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
IT00404,FERRERA LOMELLINA,45.1118102,8.8628151,5,4.4,True,True,
IT00405,LOMELLO,45.117275,8.7991224,13,0.6,True,True,
IT00406,MEDE,45.0950104,8.7426043,2,3.2,True,True,
IT00408,SAIRANO,45.1388553,9.0468767,5,8.1,True,True,
IT00450,TORINO SM. NORD,45.0427839,7.6666286,94,5.4,True,False,
IT00452,TORINO LINGOTTO,45.0264626,7.6575692,44,17.1,True,True,
IT00453,MONCALIERI,44.9981921,7.6780281,42,14.6,True,True,
IT00455,TROFARELLO,44.9804674,7.735208,44,2.5,True,True,
IT00456,CAMBIANO SANTENA,44.966495,7.7732302,28,1.8,True,True,
IT00457,PESSIONE,44.9651331,7.8413274,10,7.2,True,True,
IT00458,VILLANOVA D'ASTI,44.9631545,7.9471463,23,8.0,True,True,
IT00459,VILLAFRANCA-CANTARANA,44.9089185,8.043711,33,2.9,True,True,
IT00460,BALDICHIERI-TIGLIOLE,44.8991987,8.0912122,15,2.3,True,True,
IT00461,S.DAMIANO D'ASTI,44.8789153,8.1259658,12,7.2,True,True,
IT00462,ASTI,44.8947846,8.2081325,81,12.7,True,True,
IT00463,S.PAOLO SOLBRITO,44.9517487,7.9757902,19,2.0,True,True,
IT00465,CASTELLO D'ANNONE,44.8787423,8.312738,11,5.2,True,True,
IT00466,ROCCHETTA TANARO-CERRO,44.8755695,8.3514151,11,12.7,True,True,
IT00468,FELIZZANO,44.8933603,8.4371715,23,5.9,True,True,
IT00469,SOLERO,44.9158819,8.5104434,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
IT00470,ALESSANDRIA,44.9090861,8.606509,89,0.5,True,True,
IT00472,ALESSANDRIA SM.,44.9064409,8.5981041,120,5.0,True,True,
IT00500,CHIERI,45.0061493,7.8234538,9,5.4,True,True,
IT00510,MONCALIERI SANGONE,45.0003974,7.6679973,8,0.5,True,True,
IT00511,NICHELINO,44.9913223,7.6420804,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
IT00512,CANDIOLO,44.9611525,7.598982,22,5.9,True,True,
IT00513,NONE,44.9380161,7.5400761,13,3.6,True,True,
