id,name,lat,lon,uri,country,distance_to_border_m
IT11746,NOCERA TIRINESE,39.0159185,16.1196677,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e8eed5c6ad63c6c278f9edb1663a48274eb454fa,http://publications.europa.eu/resource/authority/country/ITA,214.04
IT11872,AFRICO NUOVO,38.05263,16.1439527,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f5c107129026ea1e419e60b1ee3ed3d10265c116,http://publications.europa.eu/resource/authority/country/ITA,855.74
IT12007,MESSINA SCALO,38.1732723,15.5531437,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/320e9b80efd0c5bd733cb42b1976108a4ea07977,http://publications.europa.eu/resource/authority/country/ITA,758.91
IT12059,SAN PAOLO,38.070185,15.4870245,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/41db64fde4f6f5d68d122be63fd6d3ccbf42e36c,http://publications.europa.eu/resource/authority/country/ITA,85.87
IT12355,CONTESSE,38.15033,15.5355315,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/42237dc463037da5bb55101b3e2256ecfb8f800f,http://publications.europa.eu/resource/authority/country/ITA,322.56
IT12133,PALERMO AEROPORTO,38.1888652,13.1099535,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/524ea626dd1f60ad29308a35a42ffafe1203ba7e,http://publications.europa.eu/resource/authority/country/ITA,740.14
IT12030,CAPO D'ORLANDO-NASO,38.1579549,14.7448611,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7f56d08cdfacc6c83dde23c2736a53d451e4dd0e,http://publications.europa.eu/resource/authority/country/ITA,124.14
IT12303,TREMESTIERI,38.1382275,15.5270021,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/843380af97d7d7cb6633be9ee1b7ac99c0931371,http://publications.europa.eu/resource/authority/country/ITA,153.56
IT11841,BADOLATO,38.5722722,16.5676452,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/85e0539fd0c1a0e249163bffe8fb67835cd3af5f,http://publications.europa.eu/resource/authority/country/ITA,157.76
IT04503,BORDIGHERA,43.7783207,7.6635117,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/451fc91d1fccec037ef58e1d20d4df5b99044c4e,http://publications.europa.eu/resource/authority/country/ITA,395.56
