id,name,lat,lon,uri,country,distance_to_border_m
EU00087,Frontière FR-BE (Jeumont - Erquelines),50.3027051,4.1091807,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/899090d8475ff940d38bd3c066378fb297dfb829,http://publications.europa.eu/resource/authority/country/FRA,905.86
FR0000007933,"Km 239,2",50.3012738,4.1048706,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/558ea7eaf2adf9d4d5e8c58f531c9425dd0d4712,http://publications.europa.eu/resource/authority/country/FRA,569.38
FR9900001075,Technical change,50.4049299,3.6615528,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/9baf8bcc8397462214cf49ebdfde6c9e5eb436de,http://publications.europa.eu/resource/authority/country/FRA,11.3
EU00120,Frontière FR - ES (Cerbère - Port Bou),42.43494,3.1597,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b8d27854409ecde40f1a62734a43669e5850406d,http://publications.europa.eu/resource/authority/country/FRA,223.43
FR0000002059,Bif 312503/312500,50.72,1.58,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2206d1d83a1348a28d14dd47037a3841e09f1c01,http://publications.europa.eu/resource/authority/country/FRA,164.06
FR0000000780,Bif 312503/312504,50.7162563,1.5755775,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/59298c2151160fb70c6a7eb925e0dff6d6108e7d,http://publications.europa.eu/resource/authority/country/FRA,458.25
FR0000000024,Bif 312502/312504,50.7168918,1.5778307,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6837f345e7e321cd46f1b1862d90b7282e58b8c7,http://publications.europa.eu/resource/authority/country/FRA,302.39
FR0000000742,Bif 312300/312500/312504,50.7168561,1.5777286,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/752ddd8681a01a909eb12300b63e5c87051dac1d,http://publications.europa.eu/resource/authority/country/FRA,309.42
FR0000015994,Fin de ligne,50.7168937,1.5778275,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c2f114920e3262836b50bbd12eea4c527b61e4ac,http://publications.europa.eu/resource/authority/country/FRA,302.62
FR0000016173,Fin de ligne,45.567823,-1.0653417,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/05d1e0f9f7c540bfe95080b512a860d179e1615b,http://publications.europa.eu/resource/authority/country/FRA,6127.28
FR0000000500,Bif 584000/589500,45.5486058,-1.0685617,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2d69a1559d2684c329c525d24d5b343379d624fe,http://publications.europa.eu/resource/authority/country/FRA,4995.83
FR0000008238,Faisceau Pair,45.5485945,-1.0686061,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5c78bf405391af83660964fa6f1d998b1f236297,http://publications.europa.eu/resource/authority/country/FRA,4994.72
FR0000009132,Faisceau V3,45.5653888,-1.0668989,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6bd1070526e204ced2985a6e10f56f935c1f2a4c,http://publications.europa.eu/resource/authority/country/FRA,6409.15
FR0000013903,Accès à Faisceau Pair,45.5487108,-1.0681511,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7014a117790b84f89bd282b99196e97a2d8121f2,http://publications.europa.eu/resource/authority/country/FRA,5006.32
FR0000015104,Accès à Faisceau V3,45.5675515,-1.0655079,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c36fb6171948027410ec82c45b3f036dc463b6d2,http://publications.europa.eu/resource/authority/country/FRA,6158.34
FR0000005124,Soulac-sur-Mer,45.5082208,-1.1175854,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f7eb1c15fb01851b80e8cce8de74012f2a9ca33e,http://publications.europa.eu/resource/authority/country/FRA,3028.62
FR0000008680,Faisceau Munition,49.655742,-1.6006945,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/04079b281056b2744597776f31c4644622f7452d,http://publications.europa.eu/resource/authority/country/FRA,331.64
FR0000004143,L'Isthme,47.5463005,-3.1337671,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1207a905386dac4ab6a7e41851d5d44a57358d94,http://publications.europa.eu/resource/authority/country/FRA,2233.72
