id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
DE0EBOK,Bork (Westf),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/372e6f0d04eff22c5c9dce7f59733dc0e52a9f92,DE0EBOK,Bork (Westf),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/73d14b3e9e044e007fde72719cd0d6837f6ca3fe,0.0
DE0EWAN,Wanne-Eickel Hbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3774d7961ea196594a0cffeb73ee127ce6814f8c,DE0EWAN,Wanne-Eickel Hbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5d1f1b2c233b55e00fecc6f5c20ee4c5837647b7,0.0
DE0ELIT,Lintorf (Niederrhein),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/37e958af1a870df13aa54f77758cefb75acd1181,DE0ELIT,Lintorf (Niederrhein),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/59d63b2949766808f9ddefeeccaa57f9af86d501,0.0
DE0ELDD,Dortmund-Lütgendortmund,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/38a7329bfb2c3ff4b652e6e632744368d5089639,DE0ELDD,Dortmund-Lütgendortmund,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/dac9ac6924ded2864ad07d9c4694d5ddca98ba1a,0.0
DE0FHDT,Hainburg-Hainstadt,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/38d9bb74732382b59e494f6f3465af588633a0f1,DE0FHDT,Hainburg-Hainstadt,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/eb1a7cea711328c8dfa8ac350cc838a4fcbcd8c3,0.0
DE0FEIM,Klein-Gerau Eichmühle,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/39058b8e4370f2f3d7948b78b25fbbe729b5eb0c,DE0FEIM,Klein-Gerau Eichmühle,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/52c399febe2c512ea142cf567062e6a1f318324e,0.0
DE0ELSD,Langschede,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/39db12f3e0389f17a850c72f38902b32da6af532,DE0ELSD,Langschede,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/73ba4a3d6d98e92c3c34293d0d1557c14aa1ee49,0.0
DE0FHTN,Altenstadt-Höchst,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/39fabe67cd2089578ff02a7b1c83586f0fd4a7db,DE0FHTN,Altenstadt-Höchst,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/468832be2bdb2a98ef907312e13da87ced3a357b,0.0
DE0FDAL,Darmstadt Lichtwiese,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3a83c553c0c4bb2677b4918c061bfb46b13b0188,DE0FDAL,Darmstadt Lichtwiese,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b1f5effeafb9987001cfcae84d949133100f8edf,0.0
DE0FAST,Altenstadt (Hess),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3a8be738f879cc4d9123d7a68d60b99bdebb704f,DE0FAST,Altenstadt (Hess),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c5580a3efa7a6014ff09b89aeeb4448b4c7748ed,0.0
DE0ENON,Gelsenkirchen Nordstern,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3aa82fc2dd999d4aeaaaadb31c44b7f043fc701c,DE0ENON,Gelsenkirchen Nordstern,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e69e1c14a953ca836f0ed6027c1586b2a3f154a4,0.0
DE0FEMS,Bad Ems,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3ac94f06c5c04cce3b512f469a82bea3793a650f,DE0FEMS,Bad Ems,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/01a8e2ac0188b2c452cef5be039a1530ef90e780,0.0
DE0FHAD,Hadamar,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3b60a311f211c36d57c2917ef689be3e6161accb,DE0FHAD,Hadamar,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8610859608bbdab0c4137a6053de91861a5b4278,0.0
