id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
ES05204,CENTRO DE TRASPORTES,43.5311,-5.7067,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05207,ABOÑO APD,43.5551,-5.7235,6,5.2,True,True,
ES05208,XIVARES,43.566,-5.7288,4,22.9,True,True,
ES05209,PERLORA,43.581,-5.7543,12,16.5,True,True,
ES05210,CANDAS APD,43.5864,-5.768,6,5.9,True,True,
ES05211,CANDAS,43.5846,-5.7726,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05213,REGUERAL,43.5805,-5.7976,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05215,ZANZABORNIN,43.5688,-5.8253,4,9.9,True,True,
ES05216,GUDIN LAMINACION,43.5523,-5.8654,5,2.4,True,True,
ES05217,TRASONA (R.A.M.),43.5518,-5.8744,21,8.7,True,True,
ES05218,OFICINAS,43.5544,-5.8827,13,4.1,True,True,
ES05219,LLARANES,43.5543,-5.8965,6,5.2,True,True,
ES05220,CRISTALERIA,43.5756,-5.9296,11,9.6,True,True,
ES05221,AVILES APD,43.5547,-5.9174,6,4.0,True,True,
ES05223,LA MARUCA MERCANCIAS,43.572,-5.9265,17,9.8,True,False,
ES05224,RAICES,43.5764,-5.9399,4,3.8,True,True,
ES05225,SALINAS,43.5704,-5.9566,6,2.3,True,True,
ES05226,PUERTO AVILES,43.5859,-5.9261,3,63.8,True,False,
ES05227,PIEDRAS BLANCAS,43.5565,-5.9755,11,4.3,True,True,
ES05229,VEGARROZADAS,43.5512,-5.9953,3,13.6,True,True,
ES05231,SANTIAGO DEL MONTE,43.5409,-6.0281,8,9.3,True,True,
ES05232,EL PARADOR,43.5352,-6.0707,7,7.5,True,True,
ES05233,SOTO DEL BARCO,43.529,-6.0716,7,9.0,True,True,
ES05235,RIBERAS,43.5026,-6.0744,8,0.7,True,True,
ES05237,PEÑAULLAN ,43.4912,-6.0941,7,2.5,True,True,
ES05239,SANTIANES,43.5037,-6.0919,5,7.2,True,True,
ES05241,LOS CABOS,43.5123,-6.0973,5,1.0,True,True,
ES05243,MUROS DE NALON,43.5431,-6.1109,7,8.9,True,True,
ES05244,EL PITO PIÑERA,43.5469,-6.1434,4,3.0,True,True,
ES05245,CUDILLERO,43.551,-6.1522,15,8.2,True,True,
ES05247,VILLADEMAR ,43.557,-6.1555,5,3.0,True,True,
ES05249,LA MAGDALENA,43.5592,-6.185,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05251,SAN MARTIN DE LUIÑA,43.5445,-6.2286,4,12.7,True,True,
ES05253,SAN COSME,43.544,-6.2482,3,2.4,True,True,
ES05255,SOTO DE LUIÑA,43.5595,-6.2346,10,8.7,True,True,
ES05257,VALDREDO,43.5664,-6.2632,4,1.4,True,True,
ES05259,NOVELLANA,43.5577,-6.2895,5,17.0,True,True,
